,prov_code,prov_name,year,all_wm_prov,knows_wm_prov,total_pop,ethnic_turkish,ethnic_kurdish,ln_casualty,ln_gdppc_cons,divorce_rate_ma5,mosques_perk,ceasefire,fm_diff_educ,count,party,pol_attitude,lat,lng,count_k,count_scaled
311,39,kirklareli,2017,0,0,356050,97.83387,2.1661334,0,4.819491,1.768,0.8397697,0,-0.08157769,6,MHP,-37.48,41.7347,27.2253,0,NULL
312,40,kirsehir,2010,0,0,221876,100,0,0,4.191758,1.97,2.1543565,0,-0.11007245,2,AKP,-74.6,39.145,34.1608,0,NULL
313,40,kirsehir,2011,2,2,221015,100,0,0,4.2947774,1.922,2.176323,0,-0.119208276,3,AKP,-74.6,39.145,34.1608,0.00904916,34.46
314,40,kirsehir,2012,0,0,221209,100,0,0,4.268907,1.886,2.1924968,0,-0.12171771,1,AKP,-74.6,39.145,34.1608,0,NULL
315,40,kirsehir,2013,1,1,223498,100,0,0,4.2790422,1.928,2.1700418,1,-0.12250973,1,AKP,-84.4,39.145,34.1608,0.004474313,17.04
316,40,kirsehir,2014,1,1,222707,100,0,0,4.2893653,1.876,2.2002003,1,-0.12569246,1,AKP,-84.4,39.145,34.1608,0.004490205,17.1
317,40,kirsehir,2015,1,1,225562,100,0,0,4.334091,1.862,2.1723518,0,-0.122924864,1,AKP,-84.4,39.145,34.1608,0.004433371,16.88
318,40,kirsehir,2016,0,0,229975,100,0,0,4.3859234,1.856,2.152408,0,-0.12855989,1,AKP,-84.4,39.145,34.1608,0,NULL
319,40,kirsehir,2017,0,0,234529,100,0,0,4.475439,1.808,2.1191409,0,-0.12816462,1,CHP,89.58,39.145,34.1608,0,NULL
320,41,kocaeli,2010,4,4,1560138,95.4914,3.6995463,0.6931472,4.8987656,1.388,0.70442486,0,-0.10474275,1,AKP,-94.4,40.7656,29.9406,0.002563876,9.76
321,41,kocaeli,2011,4,3,1601720,95.4914,3.6995463,0.6931472,5.06984,1.446,0.68988335,0,-0.11161953,3,AKP,-94.4,40.7656,29.9406,0.002497315,9.51
322,41,kocaeli,2012,4,3,1634691,95.4914,3.6995463,0.6931472,5.080679,1.53,0.698603,0,-0.108835936,2,AKP,-94.4,40.7656,29.9406,0.002446946,9.32
323,41,kocaeli,2013,8,8,1676202,95.4914,3.6995463,0.6931472,5.1617513,1.594,0.68965435,1,-0.108412385,4,AKP,-101.2,40.7656,29.9406,0.004772694,18.18
324,41,kocaeli,2014,7,7,1722795,95.4914,3.6995463,0.6931472,5.1781464,1.646,0.68319213,1,-0.10751453,3,AKP,-101.2,40.7656,29.9406,0.004063165,15.47
325,41,kocaeli,2015,11,11,1780055,95.4914,3.6995463,0.6931472,5.220606,1.652,0.66121554,0,-0.10554823,5,AKP,-101.2,40.7656,29.9406,0.006179584,23.53
326,41,kocaeli,2016,10,10,1830772,95.4914,3.6995463,0.6931472,5.236729,1.652,0.6527301,0,-0.10142526,1,AKP,-101.2,40.7656,29.9406,0.005462177,20.8
327,41,kocaeli,2017,8,8,1883270,95.4914,3.6995463,0.6931472,5.3269887,1.664,0.63984454,0,-0.09955317,1,AKP,-111.14,40.7656,29.9406,0.00424793,16.18
328,42,konya,2010,6,6,2013845,94.70968,5.032991,0,4.1748667,1.45,1.5021017,0,-0.10288535,2,AKP,-136,37.8714,32.4847,0.002979375,11.35
329,42,konya,2011,7,6,2038555,94.70968,5.032991,0,4.3085546,1.494,1.4941957,0,-0.105235815,1,AKP,-136,37.8714,32.4847,0.003433805,13.08
330,42,konya,2012,5,5,2052281,94.70968,5.032991,0,4.3156376,1.544,1.50418,0,-0.10298675,5,AKP,-136,37.8714,32.4847,0.002436314,9.28
331,42,konya,2013,8,8,2079225,94.70968,5.032991,0,4.4003887,1.636,1.4899782,1,-0.102677464,4,AKP,-128.6,37.8714,32.4847,0.003847587,14.65
332,42,konya,2014,10,10,2108808,94.70968,5.032991,0,4.4550886,1.708,1.4771378,1,-0.101126835,2,AKP,-128.6,37.8714,32.4847,0.004742015,18.06
333,42,konya,2015,5,5,2130544,94.70968,5.032991,0,4.5075774,1.72,1.4709858,0,-0.09994629,2,AKP,-128.6,37.8714,32.4847,0.002346818,8.94
334,42,konya,2016,10,9,2161303,94.70968,5.032991,0,4.5246987,1.722,1.4625436,0,-0.097467184,2,AKP,-128.6,37.8714,32.4847,0.004626839,17.62
335,42,konya,2017,10,10,2180149,94.70968,5.032991,0,4.5840034,1.7,1.4599919,0,-0.09433521,4,AKP,-141.06,37.8714,32.4847,0.004586842,17.47
336,43,kutahya,2010,3,3,590496,100,0,0,4.208087,1.2,1.9932396,0,-0.15099885,1,AKP,-124,39.4242,29.9833,0.005080475,19.35
337,43,kutahya,2011,1,1,564264,100,0,0,4.345662,1.266,2.0983086,0,-0.14436466,1,AKP,-124,39.4242,29.9833,0.00177222,6.75
338,43,kutahya,2012,0,0,573421,100,0,0,4.3293304,1.372,2.075264,0,-0.14155006,2,AKP,-124,39.4242,29.9833,0,NULL
339,43,kutahya,2013,1,1,572059,100,0,0,4.3748155,1.486,2.1029298,1,-0.14735967,4,AKP,-97.8,39.4242,29.9833,0.001748071,6.66
340,43,kutahya,2014,2,2,571554,100,0,0,4.4046183,1.528,2.1100368,1,-0.14373343,5,AKP,-97.8,39.4242,29.9833,0.003499232,13.33
341,43,kutahya,2015,2,2,571463,100,0,0,4.4447193,1.534,2.1103728,0,-0.14386019,4,AKP,-97.8,39.4242,29.9833,0.003499789,13.33
342,43,kutahya,2016,2,2,573642,100,0,0,4.46659,1.532,2.1232755,0,-0.14451136,1,AKP,-97.8,39.4242,29.9833,0.003486495,13.28
343,43,kutahya,2017,1,1,572256,100,0,0,4.5220056,1.492,2.138903,0,-0.14418888,5,MHP,-38.68,39.4242,29.9833,0.00174747,6.66
344,44,malatya,2010,5,4,740643,62.074455,37.925545,4.204693,3.9656427,0.958,1.235413,0,-0.102835625,3,AKP,-106.2,38.3554,38.3337,0.006750891,25.71
345,44,malatya,2011,2,2,757930,62.074455,37.925545,4.204693,4.0777946,1.004,1.2138324,0,-0.10892251,4,AKP,-106.2,38.3554,38.3337,0.002638766,10.05
346,44,malatya,2012,1,1,762366,62.074455,37.925545,4.204693,4.09874,1.03,1.2251333,0,-0.106465414,2,AKP,-106.2,38.3554,38.3337,0.001311706,5
347,44,malatya,2013,3,3,762538,62.074455,37.925545,4.204693,4.1313863,1.048,1.2235456,1,-0.104867265,7,AKP,-123.6,38.3554,38.3337,0.00393423,14.98
348,44,malatya,2014,2,2,769544,62.074455,37.925545,4.204693,4.135721,1.086,1.2215027,1,-0.10586667,2,AKP,-123.6,38.3554,38.3337,0.002598942,9.9
349,44,malatya,2015,4,4,772904,62.074455,37.925545,4.204693,4.2321362,1.12,1.2161925,0,-0.10464284,7,AKP,-123.6,38.3554,38.3337,0.005175287,19.71
350,44,malatya,2016,2,2,781305,62.074455,37.925545,4.204693,4.2475476,1.13,1.2312733,0,-0.102001995,9,AKP,-123.6,38.3554,38.3337,0.00255982,9.75
351,44,malatya,2017,0,0,786676,62.074455,37.925545,4.204693,4.28401,1.194,1.2304939,0,-0.09954375,1,AKP,-136.94,38.3554,38.3337,0,NULL
352,45,manisa,2010,2,2,1379484,93.19545,5.44364,0,4.318248,1.424,1.1903001,0,-0.07939531,1,MHP,-38.7,38.6131,27.4258,0.001449817,5.52
353,45,manisa,2011,2,2,1340074,93.19545,5.44364,0,4.4384155,1.494,1.2327677,0,-0.07245448,1,MHP,-38.7,38.6131,27.4258,0.001492455,5.68
354,45,manisa,2012,2,2,1346162,93.19545,5.44364,0,4.558568,1.552,1.2524495,0,-0.070346564,5,MHP,-38.7,38.6131,27.4258,0.001485705,5.66
355,45,manisa,2013,2,2,1359463,93.19545,5.44364,0,4.566087,1.622,1.248287,1,-0.07199071,2,MHP,-40.1,38.6131,27.4258,0.001471169,5.6
356,45,manisa,2014,3,3,1367905,93.19545,5.44364,0,4.6059213,1.68,1.2486247,1,-0.07288587,2,MHP,-40.1,38.6131,27.4258,0.002193135,8.35
357,45,manisa,2015,8,8,1380366,93.19545,5.44364,0,4.652464,1.696,1.237353,0,-0.07192984,1,MHP,-40.1,38.6131,27.4258,0.005795564,22.07
358,45,manisa,2016,5,4,1396945,93.19545,5.44364,0,4.681948,1.748,1.2341216,0,-0.07140918,2,MHP,-40.1,38.6131,27.4258,0.003579239,13.63
359,45,manisa,2017,9,9,1413041,93.19545,5.44364,0,4.7319493,1.768,1.2250175,0,-0.07280883,4,MHP,-52.77,38.6131,27.4258,0.006369242,24.26
360,46,kahramanmaras,2010,2,1,1044816,95.26892,4.7310824,5.159055,4.021479,1.204,1.2049968,0,-0.094334856,3,AKP,-130.6,37.5875,36.9453,0.001914213,7.29
361,46,kahramanmaras,2011,6,5,1054210,95.26892,4.7310824,5.159055,4.0945826,1.252,1.2046936,0,-0.10169202,2,AKP,-130.6,37.5875,36.9453,0.005691466,21.68
362,46,kahramanmaras,2012,2,2,1063174,95.26892,4.7310824,5.159055,4.102463,1.294,1.2236943,0,-0.10004158,1,AKP,-130.6,37.5875,36.9453,0.00188116,7.16
363,46,kahramanmaras,2013,0,0,1075706,95.26892,4.7310824,5.159055,4.154016,1.342,1.207579,1,-0.098396435,3,AKP,-117.6,37.5875,36.9453,0,NULL
364,46,kahramanmaras,2014,2,2,1089038,95.26892,4.7310824,5.159055,4.170149,1.356,1.1983052,1,-0.099629536,4,AKP,-117.6,37.5875,36.9453,0.001836483,6.99
365,46,kahramanmaras,2015,5,3,1096610,95.26892,4.7310824,5.159055,4.2310643,1.356,1.190031,0,-0.09937684,2,AKP,-117.6,37.5875,36.9453,0.004559506,17.36
366,46,kahramanmaras,2016,1,1,1112634,95.26892,4.7310824,5.159055,4.2413235,1.34,1.1890702,0,-0.100088954,1,AKP,-117.6,37.5875,36.9453,0.000898768,3.42
367,46,kahramanmaras,2017,1,1,1127623,95.26892,4.7310824,5.159055,4.299322,1.328,1.1785854,0,-0.09572914,2,AKP,-135.2,37.5875,36.9453,0.000886821,3.38
368,47,mardin,2010,0,0,744606,5.6485295,74.41578,6.916715,3.7599597,0.278,1.3322482,0,-0.106708325,2,AKP,-90,37.3167,40.7378,0,NULL
369,47,mardin,2011,1,1,764033,5.6485295,74.41578,6.916715,3.8418536,0.3,1.3284767,0,-0.117427886,1,AKP,-90,37.3167,40.7378,0.001308844,4.98
370,47,mardin,2012,2,2,773026,5.6485295,74.41578,6.916715,3.914484,0.316,1.3958133,0,-0.115302496,6,AKP,-90,37.3167,40.7378,0.002587235,9.85
371,47,mardin,2013,4,1,779738,5.6485295,74.41578,6.916715,3.9714856,0.354,1.4081653,1,-0.11445807,1,AKP,-104.4,37.3167,40.7378,0.005129928,19.54
372,47,mardin,2014,0,0,788996,5.6485295,74.41578,6.916715,3.9993203,0.372,1.4131885,1,-0.11611108,6,AKP,-104.4,37.3167,40.7378,0,NULL
373,47,mardin,2015,1,1,796591,5.6485295,74.41578,6.916715,4.0693417,0.392,1.4172894,0,-0.11661576,3,AKP,-104.4,37.3167,40.7378,0.001255349,4.78
374,47,mardin,2016,2,2,796237,5.6485295,74.41578,6.916715,4.0894184,0.394,1.4304786,0,-0.11556141,5,AKP,-104.4,37.3167,40.7378,0.002511815,9.57
375,47,mardin,2017,0,0,809719,5.6485295,74.41578,6.916715,4.147083,0.394,1.4276558,0,-0.11183494,1,HDP,0,37.3167,40.7378,0,NULL
376,48,mugla,2010,9,9,817503,96.95551,3.044484,0,4.5770826,2.1,1.2978545,0,-0.046528593,4,CHP,92,37.2167,28.3667,0.011009134,41.93
377,48,mugla,2011,2,2,838324,96.95551,3.044484,0,4.668637,2.19,1.269199,0,-0.050266445,4,CHP,92,37.2167,28.3667,0.002385712,9.09
378,48,mugla,2012,2,2,851145,96.95551,3.044484,0,4.6713595,2.262,1.2712288,0,-0.048814476,1,CHP,92,37.2167,28.3667,0.002349776,8.95
379,48,mugla,2013,4,4,866665,96.95551,3.044484,0,4.690169,2.384,1.2334639,1,-0.04919654,3,CHP,98.2,37.2167,28.3667,0.004615393,17.58
380,48,mugla,2014,6,6,894509,96.95551,3.044484,0,4.7009473,2.47,1.2096021,1,-0.049729824,2,CHP,98.2,37.2167,28.3667,0.00670759,25.55
381,48,mugla,2015,8,8,908877,96.95551,3.044484,0,4.741155,2.5,1.1904801,0,-0.050123364,4,CHP,98.2,37.2167,28.3667,0.008802071,33.52
382,48,mugla,2016,7,7,923773,96.95551,3.044484,0,4.7335443,2.508,1.1777785,0,-0.046581686,1,CHP,98.2,37.2167,28.3667,0.007577619,28.86
383,48,mugla,2017,4,4,938751,96.95551,3.044484,0,4.787191,2.532,1.1621826,0,-0.048058063,2,CHP,72.02,37.2167,28.3667,0.004260981,16.23
384,49,mus,2010,0,0,406886,12.41307,87.58693,5.710427,3.7037385,0.18,1.3394415,0,-0.09599559,1,AKP,-101,38.7333,41.4911,0,NULL
385,49,mus,2011,0,0,414706,12.41307,87.58693,5.710427,3.801246,0.176,1.3479428,0,-0.110323295,2,AKP,-101,38.7333,41.4911,0,NULL
386,49,mus,2012,0,0,413260,12.41307,87.58693,5.710427,3.8778276,0.18,1.4567101,0,-0.110103026,1,AKP,-101,38.7333,41.4911,0,NULL
387,49,mus,2013,0,0,412553,12.41307,87.58693,5.710427,3.8999684,0.196,1.47375,1,-0.11149418,3,AKP,-97,38.7333,41.4911,0,NULL
388,49,mus,2014,1,1,411216,12.41307,87.58693,5.710427,3.8826766,0.212,1.4299054,1,-0.109665394,5,AKP,-97,38.7333,41.4911,0.002431812,9.26
389,49,mus,2015,0,0,408728,12.41307,87.58693,5.710427,3.9136527,0.218,1.4386095,0,-0.10923253,2,AKP,-97,38.7333,41.4911,0,NULL
390,49,mus,2016,0,0,406501,12.41307,87.58693,5.710427,3.9346924,0.234,1.4735512,0,-0.1110353,2,AKP,-97,38.7333,41.4911,0,NULL
391,49,mus,2017,4,4,404544,12.41307,87.58693,5.710427,3.9550626,0.248,1.4979829,0,-0.109394014,1,AKP,-69.52,38.7333,41.4911,0.009887676,37.66
392,50,nevsehir,2010,0,0,282337,98.46334,1.536656,0,4.2056675,1.822,1.7213472,0,-0.09379633,1,AKP,-105.6,38.625,34.7122,0,NULL
393,50,nevsehir,2011,4,3,283247,98.46334,1.536656,0,4.3059297,1.902,1.7299389,0,-0.09980464,4,AKP,-105.6,38.625,34.7122,0.01412195,53.78
394,50,nevsehir,2012,0,0,285190,98.46334,1.536656,0,4.2653456,2.034,1.7041271,0,-0.096967265,1,AKP,-105.6,38.625,34.7122,0,NULL
395,50,nevsehir,2013,2,1,285460,98.46334,1.536656,0,4.3238873,2.098,1.7165277,1,-0.094533324,1,AKP,-105,38.625,34.7122,0.007006236,26.68
396,50,nevsehir,2014,0,0,286250,98.46334,1.536656,0,4.3604574,2.114,1.7117904,1,-0.103636965,1,AKP,-105,38.625,34.7122,0,NULL
397,50,nevsehir,2015,1,1,286767,98.46334,1.536656,0,4.4287744,2.016,1.7087042,0,-0.097280964,4,AKP,-105,38.625,34.7122,0.003487152,13.28
398,50,nevsehir,2016,0,0,290895,98.46334,1.536656,0,4.4001474,1.926,1.7153956,0,-0.09070784,6,AKP,-105,38.625,34.7122,0,NULL
399,50,nevsehir,2017,1,1,292365,98.46334,1.536656,0,4.424759,1.812,1.7170318,0,-0.08512807,3,AKP,-103.16,38.625,34.7122,0.003420382,13.03
400,51,nigde,2010,2,2,337931,100,0,0.6931472,4.057916,1.106,1.189592,0,-0.06664352,1,AKP,-79.8,37.9667,34.6792,0.005918368,22.54
401,51,nigde,2011,0,0,337553,100,0,0.6931472,4.1939383,1.156,1.190924,0,-0.07634804,1,AKP,-79.8,37.9667,34.6792,0,NULL
402,51,nigde,2012,1,1,340270,100,0,0.6931472,4.200019,1.252,1.2078643,0,-0.075354636,1,AKP,-79.8,37.9667,34.6792,0.002938843,11.19
403,51,nigde,2013,0,0,343658,100,0,0.6931472,4.216013,1.3,1.204686,1,-0.07217871,3,AKP,-82.2,37.9667,34.6792,0,NULL
404,51,nigde,2014,0,0,343898,100,0,0.6931472,4.279887,1.416,1.2183845,1,-0.0743566,1,AKP,-82.2,37.9667,34.6792,0,NULL
405,51,nigde,2015,0,0,346114,100,0,0.6931472,4.3734016,1.448,1.2105838,0,-0.068863764,1,AKP,-82.2,37.9667,34.6792,0,NULL
406,51,nigde,2016,0,0,351468,100,0,0.6931472,4.3418717,1.478,1.2149043,0,-0.06949444,1,AKP,-82.2,37.9667,34.6792,0,NULL
407,51,nigde,2017,0,0,352727,100,0,0.6931472,4.389203,1.52,1.2304133,0,-0.06763226,1,AKP,-74.26,37.9667,34.6792,0,NULL
408,52,ordu,2010,1,1,719183,99.46681,0.5331909,2.5649493,3.9049017,0.958,2.750343,0,-0.081231326,2,DSP,52.7,40.9833,37.8833,0.001390467,5.3
409,52,ordu,2011,2,2,714390,99.46681,0.5331909,2.5649493,3.987195,0.952,2.8037906,0,-0.08759639,1,DSP,52.7,40.9833,37.8833,0.002799591,10.66
410,52,ordu,2012,1,1,741371,99.46681,0.5331909,2.5649493,4.0076537,0.982,2.758403,0,-0.08694996,2,DSP,52.7,40.9833,37.8833,0.001348852,5.14
411,52,ordu,2013,2,2,731452,99.46681,0.5331909,2.5649493,4.0621123,1.034,2.8204174,1,-0.08867696,5,AKP,-109,40.9833,37.8833,0.002734287,10.41
412,52,ordu,2014,2,2,724268,99.46681,0.5331909,2.5649493,4.1027946,1.082,2.8704844,1,-0.09174737,1,AKP,-109,40.9833,37.8833,0.002761409,10.52
413,52,ordu,2015,0,0,728949,99.46681,0.5331909,2.5649493,4.3040366,1.102,2.853423,0,-0.092997804,2,AKP,-109,40.9833,37.8833,0,NULL
414,52,ordu,2016,2,2,750588,99.46681,0.5331909,2.5649493,4.174966,1.152,2.7751577,0,-0.092999175,3,AKP,-109,40.9833,37.8833,0.002664578,10.15
415,52,ordu,2017,0,0,742341,99.46681,0.5331909,2.5649493,4.262433,1.158,2.8167648,0,-0.09021041,1,AKP,-113.86,40.9833,37.8833,0,NULL
416,53,rize,2010,0,0,319637,92.296585,0,0,4.295877,0.666,3.2130198,0,-0.10376616,1,AKP,-93.6,41.0167,40.5167,0,NULL
417,53,rize,2011,1,1,323012,92.296585,0,0,4.3750787,0.692,3.2011194,0,-0.110274225,1,AKP,-93.6,41.0167,40.5167,0.00309586,11.79
418,53,rize,2012,0,0,324152,92.296585,0,0,4.44791,0.734,3.239221,0,-0.110664725,2,AKP,-93.6,41.0167,40.5167,0,NULL
419,53,rize,2013,0,0,328205,92.296585,0,0,4.4758844,0.764,3.2205482,1,-0.11208917,3,AKP,-135.8,41.0167,40.5167,0,NULL
420,53,rize,2014,1,1,329779,92.296585,0,0,4.5220304,0.808,3.208209,1,-0.11410415,1,AKP,-135.8,41.0167,40.5167,0.003032334,11.55
421,53,rize,2015,0,0,328979,92.296585,0,0,4.5689073,0.824,3.2160108,0,-0.112131834,1,AKP,-135.8,41.0167,40.5167,0,NULL
422,53,rize,2016,1,1,331048,92.296585,0,0,4.587012,0.886,3.2110147,0,-0.108263314,1,AKP,-135.8,41.0167,40.5167,0.00302071,11.5
423,53,rize,2017,0,0,331041,92.296585,0,0,4.642291,0.902,3.2473319,0,-0.10670996,3,AKP,-145.98,41.0167,40.5167,0,NULL
424,54,sakarya,2010,3,3,872872,96.85635,1.5718229,0,4.3690825,1.3,1.4183065,0,-0.10172537,1,AKP,-90.6,40.7778,30.4028,0.00343693,13.09
425,54,sakarya,2011,3,3,888556,96.85635,1.5718229,0,4.480398,1.34,1.4022752,0,-0.1089388,2,AKP,-90.6,40.7778,30.4028,0.003376264,12.86
426,54,sakarya,2012,1,1,902267,96.85635,1.5718229,0,4.5201325,1.37,1.4164321,0,-0.10284929,3,AKP,-90.6,40.7778,30.4028,0.001108319,4.22
427,54,sakarya,2013,3,3,917373,96.85635,1.5718229,0,4.5737014,1.416,1.120591,1,-0.101777464,2,AKP,-116,40.7778,30.4028,0.003270207,12.45
428,54,sakarya,2014,2,2,932706,96.85635,1.5718229,0,4.603193,1.498,1.3959383,1,-0.10315585,1,AKP,-116,40.7778,30.4028,0.002144298,8.17
429,54,sakarya,2015,1,1,953181,96.85635,1.5718229,0,4.6705885,1.522,1.3659525,0,-0.100708246,1,AKP,-116,40.7778,30.4028,0.001049119,4
430,54,sakarya,2016,1,1,976948,96.85635,1.5718229,0,4.680622,1.546,1.3357927,0,-0.09813422,2,AKP,-116,40.7778,30.4028,0.001023596,3.9
431,54,sakarya,2017,3,2,990214,96.85635,1.5718229,0,4.7573857,1.586,1.3290056,0,-0.09470931,2,AKP,-130.08,40.7778,30.4028,0.003029648,11.54
432,55,samsun,2010,2,2,1252693,99.15885,0.42057377,1.3862944,4.1601453,1.15,2.0851078,0,-0.06644544,1,AKP,-96.8,41.2867,36.33,0.00159656,6.08
433,55,samsun,2011,3,3,1251729,99.15885,0.42057377,1.3862944,4.251144,1.2,2.0939038,0,-0.07022995,2,AKP,-96.8,41.2867,36.33,0.002396685,9.13
434,55,samsun,2012,4,4,1251722,99.15885,0.42057377,1.3862944,4.307127,1.26,2.1082957,0,-0.069255605,2,AKP,-96.8,41.2867,36.33,0.003195598,12.17
435,55,samsun,2013,4,4,1261810,99.15885,0.42057377,1.3862944,4.3444147,1.334,2.1049128,1,-0.06843212,2,AKP,-109.8,41.2867,36.33,0.003170049,12.07
436,55,samsun,2014,1,1,1269989,99.15885,0.42057377,1.3862944,4.371438,1.386,2.10553,1,-0.07083377,3,AKP,-109.8,41.2867,36.33,0.000787408,3
437,55,samsun,2015,6,6,1279884,99.15885,0.42057377,1.3862944,4.4373136,1.44,2.094721,0,-0.06789029,2,AKP,-109.8,41.2867,36.33,0.004687925,17.85
438,55,samsun,2016,2,2,1295927,99.15885,0.42057377,1.3862944,4.4397845,1.446,2.0819073,0,-0.064232886,,AKP,-109.8,41.2867,36.33,0.001543297,5.88
439,55,samsun,2017,3,3,1312990,99.15885,0.42057377,1.3862944,4.471231,1.444,2.0655146,0,-0.06346375,,AKP,-94.74,41.2867,36.33,0.002284861,8.7
440,56,siirt,2010,1,1,300695,0,100,7.115582,3.709712,0.16,1.8690035,0,-0.124649145,,DTP,0,37.8417,41.9458,0.003325629,12.67
441,56,siirt,2011,0,0,310468,0,100,7.115582,3.8131597,0.164,1.8745893,0,-0.14796823,,DTP,0,37.8417,41.9458,0,NULL
442,56,siirt,2012,0,0,310879,0,100,7.115582,3.8738222,0.174,2.007212,0,-0.1424568,,DTP,0,37.8417,41.9458,0,NULL
443,56,siirt,2013,0,0,314153,0,100,7.115582,3.915474,0.208,2.0085754,1,-0.1425717,,BDP,0,37.8417,41.9458,0,NULL
444,56,siirt,2014,0,0,318366,0,100,7.115582,3.9159677,0.234,1.9568672,1,-0.14423992,,BDP,0,37.8417,41.9458,0,NULL
445,56,siirt,2015,1,1,320351,0,100,7.115582,3.9155364,0.246,1.9447418,0,-0.14923121,,BDP,0,37.8417,41.9458,0.003121576,11.89
446,56,siirt,2016,0,0,322664,0,100,7.115582,3.9416695,0.26,2.0020826,0,-0.14841604,,BDP,0,37.8417,41.9458,0,NULL
447,56,siirt,2017,1,1,324394,0,100,7.115582,3.9790277,0.264,1.9759922,0,-0.14243114,,HDP,0,37.8417,41.9458,0.003082671,11.74
448,57,sinop,2010,0,0,202740,100,0,0,4.102435,1.354,5.1741147,0,-0.07590629,,CHP,104.2,42.0267,35.1511,0,NULL
449,57,sinop,2011,0,0,203027,100,0,0,4.223087,1.342,5.1668005,0,-0.082409844,,CHP,104.2,42.0267,35.1511,0,NULL
450,57,sinop,2012,1,1,201311,100,0,0,4.259442,1.32,5.379736,0,-0.08322488,,CHP,104.2,42.0267,35.1511,0.004967438,18.92
451,57,sinop,2013,0,0,204568,100,0,0,4.2858686,1.346,5.3380785,1,-0.08321872,,CHP,108.6,42.0267,35.1511,0,NULL
452,57,sinop,2014,0,0,204526,100,0,0,4.2597156,1.342,5.3978467,1,-0.0838989,,CHP,108.6,42.0267,35.1511,0,NULL
453,57,sinop,2015,0,0,204133,100,0,0,4.2876377,1.35,5.408239,0,-0.08319084,,CHP,108.6,42.0267,35.1511,0,NULL
454,57,sinop,2016,0,0,205478,100,0,0,4.325965,1.388,5.4750385,0,-0.08350344,,CHP,108.6,42.0267,35.1511,0,NULL
455,57,sinop,2017,1,1,207427,100,0,0,4.329679,1.42,5.452521,0,-0.07770009,,CHP,113.26,42.0267,35.1511,0.004820973,18.36
456,58,sivas,2010,0,0,642224,100,0,4.836282,4.1408854,0.96,2.0429008,0,-0.1153592,,BBP,-50.8,39.75,37.0167,0,NULL
457,58,sivas,2011,0,0,627056,100,0,4.836282,4.2873635,0.94,2.1002908,0,-0.11584984,,BBP,-50.8,39.75,37.0167,0,NULL
458,58,sivas,2012,0,0,623535,100,0,4.836282,4.3089576,0.978,2.1281884,0,-0.115930825,,BBP,-50.8,39.75,37.0167,0,NULL
459,58,sivas,2013,1,1,623824,100,0,4.836282,4.3358116,0.988,2.1288056,1,-0.115213335,,AKP,-116.6,39.75,37.0167,0.001603016,6.11
460,58,sivas,2014,1,1,623116,100,0,4.836282,4.3357663,1.018,2.1456678,1,-0.11460896,,AKP,-116.6,39.75,37.0167,0.001604838,6.11
461,58,sivas,2015,3,3,618617,100,0,4.836282,4.3890247,1.05,2.1612728,0,-0.11281741,,AKP,-116.6,39.75,37.0167,0.004849527,18.47
462,58,sivas,2016,0,0,621224,100,0,4.836282,4.4154587,1.104,2.1554222,0,-0.11224586,,AKP,-116.6,39.75,37.0167,0,NULL
463,58,sivas,2017,2,2,621301,100,0,4.836282,4.4624977,1.118,2.1648123,0,-0.112320095,,AKP,-98.7,39.75,37.0167,0.003219052,12.26
464,59,tekirdag,2010,4,4,798109,96.51026,2.617305,0.6931472,4.714453,1.582,0.6051805,0,-0.07530621,,CHP,91.2,40.9833,27.5167,0.005011847,19.09
465,59,tekirdag,2011,3,3,829873,96.51026,2.617305,0.6931472,4.836992,1.648,0.5880418,0,-0.08347967,,CHP,91.2,40.9833,27.5167,0.003615011,13.77
466,59,tekirdag,2012,5,5,852321,96.51026,2.617305,0.6931472,4.842928,1.736,0.5807671,0,-0.08176045,,CHP,91.2,40.9833,27.5167,0.005866334,22.34
467,59,tekirdag,2013,1,0,874475,96.51026,2.617305,0.6931472,4.889511,1.796,0.5729152,1,-0.083796084,,CHP,91.6,40.9833,27.5167,0.001143543,4.36
468,59,tekirdag,2014,1,1,906732,96.51026,2.617305,0.6931472,4.9049006,1.86,0.56356233,1,-0.0854153,,CHP,91.6,40.9833,27.5167,0.001102862,4.2
469,59,tekirdag,2015,2,2,937910,96.51026,2.617305,0.6931472,4.9271426,1.89,0.5448284,0,-0.08389118,,CHP,91.6,40.9833,27.5167,0.002132401,8.12
470,59,tekirdag,2016,1,1,972875,96.51026,2.617305,0.6931472,4.9481835,1.928,0.5386098,0,-0.080610186,,CHP,91.6,40.9833,27.5167,0.001027881,3.91
471,59,tekirdag,2017,5,5,1005463,96.51026,2.617305,0.6931472,5.0158367,1.944,0.5281149,0,-0.08148053,,CHP,102.36,40.9833,27.5167,0.004972833,18.94
472,60,tokat,2010,0,0,617802,100,0,3.7841897,3.9223578,0.91,1.8452514,0,-0.10495323,,AKP,-99.2,40.3097,36.5542,0,NULL
473,60,tokat,2011,4,4,608299,100,0,3.7841897,3.9898791,0.946,1.8757223,0,-0.1067501,,AKP,-99.2,40.3097,36.5542,0.006575714,25.04
474,60,tokat,2012,0,0,613990,100,0,3.7841897,4.029463,0.994,1.8746234,0,-0.10638474,,AKP,-99.2,40.3097,36.5542,0,NULL
475,60,tokat,2013,0,0,598708,100,0,3.7841897,4.072265,1.026,1.9308244,1,-0.10691288,,AKP,-104,40.3097,36.5542,0,NULL
